loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
1.0838295221328735	0.5545642971992493	0.5458806157112122	0.09030294418334961	0.6508578062057495	0.6448954939842224	0.6204835772514343	0.2021390199661255	0.0010000000474974513
0.6620041728019714	0.6397423148155212	0.598960816860199	0.19299960136413574	0.66599041223526	0.6567773818969727	0.5759304761886597	0.18334853649139404	0.0010000000474974513
0.6414845585823059	0.6753218173980713	0.6214765906333923	0.23492670059204102	0.656121551990509	0.6752727031707764	0.6002445220947266	0.22625070810317993	0.0010000000474974513
0.6236788034439087	0.7047452330589294	0.6471846699714661	0.28627699613571167	0.6445410251617432	0.6547443866729736	0.6321651935577393	0.21968847513198853	0.0010000000474974513
0.6050205826759338	0.7287839651107788	0.6644026637077332	0.31977182626724243	0.638029932975769	0.6841737031936646	0.6314859986305237	0.2568930983543396	0.0010000000474974513
0.5830509662628174	0.7545291185379028	0.6825375556945801	0.3558831810951233	0.6646431684494019	0.6347429156303406	0.6040478348731995	0.1925716996192932	0.0010000000474974513
0.5634163618087769	0.7760959267616272	0.7004686594009399	0.3923771381378174	0.6473175883293152	0.6544700264930725	0.6283618807792664	0.22405630350112915	0.0010000000474974513
0.5315427184104919	0.8076416850090027	0.7280785441398621	0.4454463720321655	0.6309834718704224	0.7043504118919373	0.6498234272003174	0.28890204429626465	0.0010000000474974513
0.4998864233493805	0.8346186876296997	0.7501188516616821	0.49092960357666016	0.6615036129951477	0.6596386432647705	0.6233360767364502	0.22738933563232422	0.0010000000474974513
0.463457852602005	0.860957682132721	0.7729063630104065	0.5368061661720276	0.6499015092849731	0.7051647305488586	0.6461559534072876	0.2825552225112915	0.0010000000474974513
0.4251045882701874	0.8849206566810608	0.7971201539039612	0.5850635766983032	0.6991012096405029	0.6940797567367554	0.6428959369659424	0.2786886692047119	0.0010000000474974513
0.3888484239578247	0.9058061242103577	0.8214018940925598	0.6340864896774292	0.7321134805679321	0.6913928985595703	0.6325726509094238	0.26648300886154175	0.0010000000474974513
0.3570076823234558	0.9216285943984985	0.8393329977989197	0.6705336570739746	1.214120864868164	0.6184321641921997	0.6223852038383484	0.09681439399719238	0.0010000000474974513
0.2657100260257721	0.9598709940910339	0.8892888426780701	0.7723259925842285	0.7787460088729858	0.7197455763816833	0.6678891777992249	0.31804752349853516	0.00020000000949949026
0.23653019964694977	0.9684637188911438	0.9025334715843201	0.7992132306098938	0.7925589084625244	0.7223539352416992	0.6740016341209412	0.3257293701171875	0.00020000000949949026
0.22412197291851044	0.9718753695487976	0.9098688960075378	0.8142798542976379	0.8192752003669739	0.7214376330375671	0.6737299561500549	0.3183354139328003	0.00020000000949949026
0.2100210040807724	0.9752827882766724	0.9156082272529602	0.8259915709495544	0.8426300287246704	0.7219492793083191	0.6788915991783142	0.32999467849731445	0.00020000000949949026
0.20016880333423615	0.9777991771697998	0.9204985499382019	0.8360353112220764	0.8700847625732422	0.7192681431770325	0.672914981842041	0.32165414094924927	0.00020000000949949026
