loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
0.6152927875518799	0.7180801033973694	0.6573048830032349	0.30456775426864624	0.5666274428367615	0.7651829123497009	0.7049714922904968	0.38467901945114136	0.0010000000474974513
0.5784666538238525	0.7614352107048035	0.6930313110351562	0.37290483713150024	0.548692524433136	0.775166928768158	0.7264330387115479	0.411929726600647	0.0010000000474974513
0.5677365064620972	0.7741094827651978	0.7068532109260559	0.3997747302055359	0.5583888292312622	0.7817003726959229	0.7106764316558838	0.4070166349411011	0.0010000000474974513
0.5630095601081848	0.7785718441009521	0.709807813167572	0.406196653842926	0.5385176539421082	0.7865865230560303	0.7339038252830505	0.4332265257835388	0.0010000000474974513
0.5605211853981018	0.779737651348114	0.7118114233016968	0.40893322229385376	0.5442114472389221	0.7880686521530151	0.7223580479621887	0.42326003313064575	0.0010000000474974513
0.5603947639465332	0.7810973525047302	0.714867889881134	0.41493600606918335	0.544199526309967	0.7870582342147827	0.723580539226532	0.4249591827392578	0.0010000000474974513
0.5549296140670776	0.7865728139877319	0.71748286485672	0.4206967353820801	0.5343536734580994	0.7897437214851379	0.7385221123695374	0.43649691343307495	0.0010000000474974513
0.5548794269561768	0.7865578532218933	0.7182639241218567	0.4223986864089966	0.5502678155899048	0.7878950238227844	0.7193697094917297	0.4236646890640259	0.0010000000474974513
0.5562862753868103	0.7847371101379395	0.7156490087509155	0.4167025685310364	0.54618901014328	0.7896875739097595	0.7241238951683044	0.4312678575515747	0.0010000000474974513
0.553846538066864	0.7870875597000122	0.717414915561676	0.4211452603340149	0.5365513563156128	0.7919552326202393	0.7340396642684937	0.4422740936279297	0.0010000000474974513
0.5540962815284729	0.7870902419090271	0.7186035513877869	0.4228482246398926	0.5332647562026978	0.7920130491256714	0.7371638417243958	0.44196611642837524	0.0010000000474974513
0.5521259307861328	0.788680911064148	0.7188072800636292	0.42331230640411377	0.5467545986175537	0.7940300107002258	0.7203205823898315	0.42846131324768066	0.0010000000474974513
0.5553058385848999	0.7859529852867126	0.7165319323539734	0.4190884232521057	0.5368686318397522	0.7925849556922913	0.7333605289459229	0.44203871488571167	0.0010000000474974513
0.5528687834739685	0.7881898283958435	0.7204034328460693	0.42700695991516113	0.5627772808074951	0.7926809191703796	0.7328171730041504	0.39917242527008057	0.0010000000474974513
0.5528280735015869	0.788080096244812	0.7163282036781311	0.4182202219963074	0.5309038162231445	0.7940923571586609	0.7396088242530823	0.445992648601532	0.0010000000474974513
0.5515809655189514	0.7892937660217285	0.7203355431556702	0.4258096218109131	0.5330044627189636	0.7927210927009583	0.741102933883667	0.43690556287765503	0.0010000000474974513
0.553813636302948	0.7873391509056091	0.7188072800636292	0.4229575991630554	0.5374394655227661	0.7930862307548523	0.7318663597106934	0.4405895471572876	0.0010000000474974513
0.5538381338119507	0.7871392965316772	0.7177885174751282	0.4209288954734802	0.5323473811149597	0.7944037318229675	0.7368921637535095	0.4454991817474365	0.0010000000474974513
0.5517021417617798	0.7893490791320801	0.7196223735809326	0.4250915050506592	0.5462616682052612	0.7918567061424255	0.7215430736541748	0.42782193422317505	0.0010000000474974513
0.5543861389160156	0.7867544293403625	0.7165998816490173	0.41915005445480347	0.5325040221214294	0.7939529418945312	0.7358055114746094	0.4416762590408325	0.0010000000474974513
0.5465714335441589	0.7936072945594788	0.7233580350875854	0.4315664768218994	0.5384631156921387	0.793796718120575	0.7299646735191345	0.4391825199127197	0.00020000000949949026
0.5459069609642029	0.7945696115493774	0.7229504585266113	0.43147510290145874	0.5457245111465454	0.7934852838516235	0.7215430736541748	0.42922747135162354	0.00020000000949949026
0.5460641384124756	0.7940474152565002	0.7241051197052002	0.4338293671607971	0.5324662923812866	0.7935671806335449	0.7359412908554077	0.4414406418800354	0.00020000000949949026
0.546298086643219	0.7942562699317932	0.7255314588546753	0.4359418749809265	0.542887806892395	0.79365074634552	0.7241238951683044	0.43163418769836426	0.00020000000949949026
0.5436564683914185	0.7964234352111816	0.7275012135505676	0.4400947093963623	0.5359781980514526	0.7944533824920654	0.731458842754364	0.4398914575576782	0.00020000000949949026
