loss	auc	accuracy	kappa	val_loss	val_auc	val_accuracy	val_kappa	lr
0.6628567576408386	0.5993938446044922	0.6033077239990234	0.08432066440582275	0.6504194140434265	0.6333099007606506	0.6166802644729614	0.11589294672012329	0.0010000000474974513
0.6225775480270386	0.6824846267700195	0.6445696949958801	0.2059946060180664	0.6501539945602417	0.6343637108802795	0.6192610859870911	0.1389704942703247	0.0010000000474974513
0.5527146458625793	0.7718509435653687	0.7090606689453125	0.36842262744903564	0.6788555383682251	0.6432149410247803	0.6298559904098511	0.17641985416412354	0.0010000000474974513
0.44193485379219055	0.8663234114646912	0.7841132879257202	0.5391067862510681	0.7950793504714966	0.6421818137168884	0.6088019609451294	0.2012903094291687	0.0010000000474974513
0.32711416482925415	0.9315471053123474	0.8518983721733093	0.6871711015701294	0.962040364742279	0.6259133815765381	0.6100244522094727	0.18731677532196045	0.0010000000474974513
0.22557246685028076	0.9693647027015686	0.9073558449745178	0.8056889176368713	1.2395318746566772	0.6228734254837036	0.6078511476516724	0.1805633306503296	0.0010000000474974513
0.14976918697357178	0.9872046709060669	0.9422332644462585	0.8794025182723999	1.5289325714111328	0.6315743923187256	0.6211627125740051	0.1964813470840454	0.0010000000474974513
0.08289404958486557	0.9970006942749023	0.9730353951454163	0.9437781572341919	1.7418222427368164	0.6296589970588684	0.6180385947227478	0.19980376958847046	0.00020000000949949026
0.0628659576177597	0.9984028935432434	0.9799972772598267	0.9583532810211182	1.9149389266967773	0.628314733505249	0.6174952387809753	0.20197564363479614	0.00020000000949949026
0.05153394490480423	0.9989780783653259	0.9843442440032959	0.9674259424209595	2.1069319248199463	0.6260914206504822	0.6136919260025024	0.19692152738571167	0.00020000000949949026
0.042251262813806534	0.9992888569831848	0.9875364899635315	0.9740763902664185	2.281078338623047	0.626236617565155	0.6123335957527161	0.19453412294387817	0.00020000000949949026
0.03328163921833038	0.9995510578155518	0.9902194142341614	0.9796646237373352	2.4739599227905273	0.6222772002220154	0.6100244522094727	0.1887262463569641	0.00020000000949949026
0.026764903217554092	0.99966961145401	0.9930381178855896	0.9855312705039978	2.6645798683166504	0.6245443820953369	0.6146427392959595	0.19308596849441528	0.00020000000949949026
0.019801927730441093	0.9998775720596313	0.9954153299331665	0.9904744029045105	2.7409491539001465	0.6237185597419739	0.6158652305603027	0.19700372219085693	4.0000002627493814e-05
